Ticker,Date,Close,High,Low,Open,Volume,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,MACD,MACD_Signal,MACD_Hist,RSI,Stoch_K,Stoch_D,ROC,Williams_R,CCI,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR,ATR_Pct,KC_Upper,KC_Lower,OBV,Volume_MA_20,Volume_Ratio,VWAP,MFI,Daily_Return,Log_Return,High_Low_Range,Open_Close_Range,Return_lag_1,Close_lag_1,Return_lag_2,Close_lag_2,Return_lag_3,Close_lag_3,Return_lag_5,Close_lag_5,Return_lag_10,Close_lag_10,Day_of_Week,Month,Quarter,Target_Class,Target_Reg
AAPL,1981-03-10,0.07685747742652893,0.07728443509775076,0.07685747742652893,0.07728443509775076,28380800,0.08445798754692077,0.0828153127734037,0.08672118037939072,0.08520566353821382,0.08723357208073139,0.08821598965799478,0.09894160062074661,0.09401813062362167,-0.003987246801133104,-0.0037070748586770213,-0.00028017194245608286,28.88861340051207,0.0,16.665683000613175,-5.263759188802874,-99.99999311209596,-219.620418911052,0.09565623161088616,0.07881091255057662,0.19310591628202395,-0.1159630756230225,0.002927953831723001,3.8095887736127514,0.09407189732144078,0.08236008199454878,-247497600.0,15730400.0,1.804200783196867,0.10043846532820382,32.4965816842396,-0.04762530802551712,-0.048796737617830044,0.005555187153130016,-0.005524497463911231,-0.0780441151848923,0.08070088177919388,-0.009661055096565008,0.08753225952386856,-0.004807764905245704,0.0883861631155014,-0.014083883983615486,0.08966781198978424,-0.0355306740029947,0.08112785220146179,1,3,1,0,0.07386872172355652
AAPL,1981-03-11,0.07386872172355652,0.07472264242934172,0.07386872172355652,0.07472264242934172,29859200,0.08146910071372986,0.07983311575678798,0.08548291698098183,0.0831444013900943,0.08627283312380314,0.08684958318804828,0.09795953020453453,0.0932279577255799,-0.004647043723052885,-0.003895068631552194,-0.0007519750915006909,30.95252862302361,0.0,0.0,-14.356451423280392,-99.99999428798613,-214.9275808389317,0.09614472667510861,0.07640093957249768,0.22885288634749412,-0.12825390121596242,0.0027449191434886716,3.715942390016105,0.09233942147502562,0.08135974490107094,-277356800.0,16306080.0,1.8311697231952742,0.10011248152790432,32.06522332898676,-0.03888698670639401,-0.03966327724497331,0.011559976751471109,-0.011427870677416222,-0.04762530802551712,0.07685747742652893,-0.0780441151848923,0.08070088177919388,-0.009661055096565008,0.08753225952386856,-0.009531358926997191,0.08881315588951111,0.0631534469008328,0.08625135570764542,2,3,1,1,0.07685747742652893
AAPL,1981-03-12,0.07685747742652893,0.07728443509775076,0.07685747742652893,0.07685747742652893,59248000,0.07916336357593537,0.0788412363133683,0.08441543877124787,0.08200132430580968,0.08561096861958503,0.08589795406790358,0.09709700748324394,0.09258597810600928,-0.004872601611806443,-0.004090575227603044,-0.000782026384203399,41.24951387824872,17.07181403132743,5.690604677109143,-12.19525481851499,-82.9281802566587,-136.60665042759925,0.09615599277795188,0.07506594446121818,0.24634749974738018,0.08494683622618521,0.002653427763891083,3.4524002774194598,0.09120480959568575,0.08059109854012142,-218108800.0,18576320.0,3.1894368744724466,0.09955737749988859,49.112350815794635,0.04046036851913337,0.03966327724497332,0.005555187153130016,0.0,-0.03888698670639401,0.07386872172355652,-0.04762530802551712,0.07685747742652893,-0.0780441151848923,0.08070088177919388,-0.004807764905245704,0.0883861631155014,0.014850825308356352,0.08753225952386856,3,3,1,0,0.0760035589337349
AAPL,1981-03-13,0.0760035589337349,0.07643051661928471,0.0760035589337349,0.07643051661928471,231302400,0.07685762345790863,0.0778953438534905,0.08296362310647964,0.080910821510887,0.08494914174079896,0.08495563072179228,0.09628572151064872,0.09193568715807696,-0.005061911386046433,-0.004284842459291722,-0.0007770689267547108,37.97438847591943,12.194219756093428,9.755344595806953,-16.03831362942327,-87.80577453189271,-126.73143576136586,0.09617467414321101,0.0737236093383869,0.26428830333612574,0.1015519537098367,0.0025924314273030116,3.410934255806719,0.0901404935763983,0.07977076786718626,-449411200.0,29413440.0,7.8638336760338134,0.09755042766666921,25.015489235497895,-0.011110415295770393,-0.011172596964882164,0.005617601222096295,-0.005586219992340969,0.04046036851913337,0.07685747742652893,-0.03888698670639401,0.07386872172355652,-0.04762530802551712,0.07685747742652893,-0.009661055096565008,0.08753225952386856,0.03415262068875702,0.09052171558141708,4,3,1,1,0.07899300009012222
AAPL,1981-03-16,0.07899300009012222,0.07984692062846317,0.07899300009012222,0.07899300009012222,37228800,0.0765160471200943,0.07826122926570109,0.08176805078983307,0.08056212670711158,0.08454352542757988,0.08438776113782372,0.09550860658288002,0.09142813080247089,-0.004914071471496473,-0.004410688261732672,-0.0005033832097638006,46.83564167352035,29.26994910683454,19.51199429808513,-13.145564597686343,-70.7300451811516,-73.42988222704446,0.09602436295032254,0.07306268790483722,0.2715958987723836,0.258270004922006,0.0026534773733500722,3.359129758741597,0.08969471588452387,0.07908080639112357,-412182400.0,30717120.0,1.2119886239334938,0.09730173688116041,31.416402559775207,0.039332910173242475,0.038579074821698624,0.010810078581225183,0.0,-0.011110415295770393,0.0760035589337349,0.04046036851913337,0.07685747742652893,-0.03888698670639401,0.07386872172355652,-0.0780441151848923,0.08070088177919388,0.0047171849586393755,0.09094872325658798,0,3,1,1,0.08283566683530807
AAPL,1981-03-17,0.08283566683530807,0.083689587653766,0.08283566683530807,0.08283566683530807,43747200,0.07771168500185013,0.07978604178890342,0.08108483627438545,0.08097549763951094,0.08422330394387245,0.08423994263282222,0.09485958114266396,0.09109117143120961,-0.004435704145990996,-0.0044156914385843375,-2.0012707406658233e-05,44.73732668765866,51.21931485557626,30.89449457283474,-7.619395413880003,-48.780679432409876,-18.000775721709854,0.09550816952974914,0.07293843835799577,0.26797489349051484,0.43851776361347156,0.0025924864069906506,3.1296740957551186,0.08942491544680352,0.07905496981884093,-368435200.0,32290720.0,1.3547917172487947,0.09707850538001805,34.61030115622174,0.0486456615244617,0.04749948543468545,0.010308612836493076,0.0,0.039332910173242475,0.07899300009012222,-0.011110415295770393,0.0760035589337349,0.04046036851913337,0.07685747742652893,-0.04762530802551712,0.07685747742652893,-0.014083883983615486,0.08966781198978424,1,3,1,1,0.08795920759439468
AAPL,1981-03-18,0.08795920759439468,0.08881312856671063,0.08795920759439468,0.08795920759439468,36937600,0.08052978217601776,0.08251043039073384,0.08099944144487381,0.08224526308585343,0.0839670892804861,0.08459415834344816,0.09441551074385643,0.09096834931996196,-0.0036016500937049445,-0.004252883169608459,0.0006512330759035146,50.58814767620024,80.48505073825912,53.658104900223314,-0.961511035796081,-19.51494354972701,59.84380153912634,0.09461993546517797,0.07331424309579423,0.25373860518702723,0.6873732877262401,0.002897457442998216,3.294092252807948,0.09038907322944459,0.07879924345745173,-331497600.0,33175520.0,1.1133992775395833,0.09696262512202965,38.02323739644339,0.06185186834160605,0.06001442942019111,0.00970814762513119,0.0,0.0486456615244617,0.08283566683530807,0.039332910173242475,0.07899300009012222,-0.011110415295770393,0.0760035589337349,-0.03888698670639401,0.07386872172355652,-0.009531358926997191,0.08881315588951111,2,3,1,0,0.08710532635450363
AAPL,1981-03-19,0.08710532635450363,0.08753228418496425,0.08710532635450363,0.08753228418496425,37811200,0.0825793519616127,0.0840420623786571,0.08087135776877404,0.08312891095288075,0.08394574262201786,0.08483331720164392,0.09404829517006874,0.09081685822327733,-0.0029752603785011683,-0.003997358611387001,0.001022098232885833,44.999296681307804,75.60766925212369,69.10401161531968,-1.449137190539651,-24.392325035862445,45.75438895000459,0.09457018173475994,0.07332130350927578,0.25312633266031204,0.6486941122379966,0.002683922042130498,3.081237571176071,0.09020116128590491,0.07946547311738292,-369308800.0,33950560.0,1.1137135882294724,0.0968339125286846,33.50969299958538,-0.009707695910910696,-0.009755122777524118,0.004901627125796853,-0.0048777183134019525,0.06185186834160605,0.08795920759439468,0.0486456615244617,0.08283566683530807,0.039332910173242475,0.07899300009012222,0.04046036851913337,0.07685747742652893,-0.004807764905245704,0.0883861631155014,3,3,1,1,0.08795920759439468
AAPL,1981-03-20,0.08795920759439468,0.08881312856671063,0.08795920759439468,0.08795920759439468,14604800,0.08497048169374466,0.08534777745056964,0.08091405257582665,0.08400714670588327,0.08420191965997219,0.08513102104857256,0.09374085307121277,0.09070479349273292,-0.002382477222056742,-0.0036743823335209495,0.0012919051114642075,45.67813429808717,86.83864452455113,80.97712150497797,0.48776082423611644,-13.161349312521258,55.21114909921518,0.09495989789914043,0.07344394142080395,0.25552809614905514,0.6746279447803125,0.002744910383678842,3.1206629285889167,0.09062084181593025,0.07964120028121488,-354704000.0,33462240.0,0.43645613682766005,0.09679017704640035,33.8213436451276,0.009802859085974891,0.00975512277752416,0.00970814762513119,0.0,-0.009707695910910696,0.08710532635450363,0.06185186834160605,0.08795920759439468,0.0486456615244617,0.08283566683530807,-0.011110415295770393,0.0760035589337349,-0.009661055096565008,0.08753225952386856,4,3,1,1,0.09137564152479172
AAPL,1981-03-23,0.09137564152479172,0.09222956236739947,0.09137564152479172,0.09137564152479172,22019200,0.08744700998067856,0.08735706547531033,0.08198152855038643,0.0853468730365939,0.08456487320363522,0.08572574680821249,0.09339073047041893,0.09073110125869602,-0.0016183591965252264,-0.003263177706121805,0.0016448185095965786,52.32535407030752,95.34922276891318,85.931845515196,13.227562710907058,-4.650771784713396,93.31317851116474,0.09579038222237773,0.0733393641848927,0.2654886943179527,0.8033611886295672,0.0029584420626932026,3.237670360859276,0.0916426309335989,0.07980886268282608,-332684800.0,33857600.0,0.6503473370823685,0.09675109917236206,37.710027362927015,0.038841117647980594,0.03810578189448611,0.009345169329137598,0.0,0.009802859085974891,0.08795920759439468,-0.009707695910910696,0.08710532635450363,0.06185186834160605,0.08795920759439468,0.039332910173242475,0.07899300009012222,-0.0780441151848923,0.08070088177919388,0,3,1,0,0.09094872325658798
AAPL,1981-03-24,0.09094872325658798,0.09137568101194726,0.09094872325658798,0.09137568101194726,28156800,0.08906962126493453,0.08855428473573622,0.08339065313339233,0.086365391258411,0.08505591675639153,0.0862231731366292,0.09304914817214012,0.09073963545469178,-0.0010353045461048288,-0.00281760307411841,0.001782298528013581,52.94202911295323,93.02406645808091,91.73731125051506,18.334254911670023,-6.975928095545674,79.0017266061642,0.09650534977551396,0.0736064837372691,0.2692213151332922,0.7573405046788778,0.002927892180913642,3.219277936044645,0.09207895749845647,0.08036738877480192,-360841600.0,34416480.0,0.8181196914966319,0.09669649636476851,36.660205686214546,-0.004672123347970181,-0.004683071831346536,0.004694488719261416,-0.004672553418572093,0.038841117647980594,0.09137564152479172,0.009802859085974891,0.08795920759439468,-0.009707695910910696,0.08710532635450363,0.0486456615244617,0.08283566683530807,-0.04762530802551712,0.07685747742652893,1,3,1,0,0.08924009650945663
AAPL,1981-03-25,0.08924009650945663,0.09009478720222545,0.08924009650945663,0.09009478720222545,7056000,0.08932579904794694,0.0887828886603097,0.08492779061198234,0.0868880649404193,0.08520535379648209,0.08651049917213657,0.09275024503469467,0.09068083000585903,-0.0007029977138246213,-0.002394682002059652,0.0016916842882350306,51.13627090372445,83.71824714829827,90.69717879176413,20.809043973206087,-16.281747405328304,54.47005800311562,0.09679760947383004,0.07361309811913413,0.27210157636305193,0.6740274779666579,0.003019437464708045,3.383498654540428,0.09254937410155266,0.08047162424272049,-367897600.0,33794880.0,0.208789023662756,0.09667920094902684,36.542425700315384,-0.018786704045431257,-0.018965415981736,0.009577429050384874,-0.009486571974067949,-0.004672123347970181,0.09094872325658798,0.038841117647980594,0.09137564152479172,0.009802859085974891,0.08795920759439468,0.06185186834160605,0.08795920759439468,-0.03888698670639401,0.07386872172355652,2,3,1,0,0.08753225952386856
AAPL,1981-03-26,0.08753225952386856,0.08795922293494206,0.08753225952386856,0.08795922293494206,12275200,0.08941118568181991,0.08836601228149599,0.0859952688217163,0.08700519122831916,0.08520535379648209,0.08660780968182534,0.09240864619612693,0.0905573566536241,-0.0005708696963434429,-0.00202991954091641,0.0014590498445729671,49.99998178480452,74.41672917479747,83.71968092705889,13.889061227053755,-25.58326537882911,29.96588825184816,0.09679760947383004,0.07361309811913413,0.27210157636305193,0.6003646396261241,0.0030804314550183193,3.5191956334433914,0.09276867259186197,0.08044694677178871,-380172800.0,33866560.0,0.3624578345128646,0.09664157929094068,36.49931311518453,-0.019137551979306666,-0.01932304533288836,0.004877783498289239,-0.0048541061638890225,-0.018786704045431257,0.08924009650945663,-0.004672123347970181,0.09094872325658798,0.038841117647980594,0.09137564152479172,-0.009707695910910696,0.08710532635450363,0.04046036851913337,0.07685747742652893,3,3,1,0,0.08454349637031555
AAPL,1981-03-27,0.08454349637031555,0.08497045386797766,0.08454349637031555,0.08497045386797766,12252800,0.08872804343700409,0.08709184031110251,0.08684926256537437,0.08655761034504578,0.084906442835927,0.0864112084140625,0.09196457579731941,0.09032151899545515,-0.0006992648094681919,-0.0017637885946267663,0.0010645237851585744,55.55500410034327,58.13880895998396,72.09126176102657,11.236233613779012,-41.861185593642624,-5.757353136269618,0.09622660889292209,0.07358627677893192,0.2666503399640701,0.48396900947596133,0.002805958984223914,3.3189530888731102,0.09202312638251033,0.08079929044561467,-392425600.0,33741120.0,0.36314147248224127,0.09659192586730339,36.65109229528744,-0.03414470470441844,-0.03474125382109558,0.005050151886219157,-0.005024775945068133,-0.019137551979306666,0.08753225952386856,-0.018786704045431257,0.08924009650945663,-0.004672123347970181,0.09094872325658798,0.009802859085974891,0.08795920759439468,-0.011110415295770393,0.0760035589337349,4,3,1,0,0.08454349637031555
AAPL,1981-03-30,0.08454349637031555,0.08539741706653971,0.08454349637031555,0.08454349637031555,9900800,0.08736161440610886,0.08624239233084019,0.0874043121933937,0.08619140780418573,0.08458618149161339,0.08623333107656278,0.09153758332133294,0.09009492987290066,-0.0007918904415805395,-0.001569408964017521,0.0007775185224369815,62.50023812039433,58.13880895998396,63.564782364921804,7.026567257682115,-41.861185593642624,0.5143378662251429,0.09554318347094867,0.0736291795122781,0.2590730934197594,0.4980521305266501,0.002592424437335286,3.0663794953310255,0.09141817995123336,0.0810484822018922,-392425600.0,33648160.0,0.2942449156209433,0.09655258000646927,39.48769436067551,0.0,0.0,0.010100371203999314,0.0,-0.03414470470441844,0.08454349637031555,-0.019137551979306666,0.08753225952386856,-0.018786704045431257,0.08924009650945663,0.038841117647980594,0.09137564152479172,0.039332910173242475,0.07899300009012222,0,3,1,0,0.0836896076798439
AAPL,1981-03-31,0.0836896076798439,0.0845435287026365,0.0836896076798439,0.0845435287026365,15993600,0.08590979129076004,0.08539146411384144,0.08748970627784729,0.0857365350543054,0.08428727127611638,0.08599107170544669,0.09096542596817017,0.08984374076729058,-0.0009235524655058502,-0.001440237664315187,0.0005166851988093368,67.16421503739234,47.36870852914679,54.54877548303824,1.0308854593198413,-52.63128530790655,-7.889201541026701,0.0949836495960352,0.07359089295619756,0.25380767537187804,0.4720623163065475,0.0024399362458938706,2.915459055833898,0.09087094419723443,0.08111119921365895,-408419200.0,33639200.0,0.475445313800566,0.09648498561338015,40.2335122270231,-0.010099992632567112,-0.010151343613772205,0.010203429630824474,-0.010100371084529786,0.0,0.08454349637031555,-0.03414470470441844,0.08454349637031555,-0.019137551979306666,0.08753225952386856,-0.004672123347970181,0.09094872325658798,0.0486456615244617,0.08283566683530807,1,3,1,0,0.08283566683530807
AAPL,1981-04-01,0.08283566683530807,0.08326263009498741,0.08283566683530807,0.08326263009498741,34070400,0.08462890535593033,0.08453953168766365,0.08697735220193863,0.08520910446903315,0.08398839682340623,0.08569055695590967,0.09044450387358666,0.0895689143385854,-0.0010843022956039533,-0.0013690505905729405,0.0002847482949689872,61.29075952592887,42.10591664450924,49.20447804454667,-5.824905543388626,-57.894077192544096,-18.832681425038334,0.09448447552650287,0.07349231812030958,0.2499411579481649,0.4450875671861326,0.002256952493775412,2.7246143841186576,0.09020446194346049,0.08117665196835885,-442489600.0,34657280.0,0.9830661840744571,0.09633211147850904,31.528048127865006,-0.0102036664791475,-0.01025608073383845,0.00515434082915291,-0.0051279097725394854,-0.010099992632567112,0.0836896076798439,0.0,0.08454349637031555,-0.03414470470441844,0.08454349637031555,-0.018786704045431257,0.08924009650945663,0.06185186834160605,0.08795920759439468,2,4,2,1,0.09009476751089096
AAPL,1981-04-02,0.09009476751089096,0.09052172510259383,0.09009476751089096,0.09009476751089096,31404800,0.0851414069533348,0.08639127696207276,0.08727629631757736,0.08609740684028003,0.0840738270431757,0.0861100055801936,0.09002606794238091,0.089589536031617,-0.0006188156152000801,-0.0012190035954983685,0.0006001879802982884,71.42891005884876,83.87197785566256,57.78220100977287,3.4319843360907987,-16.128014589506332,89.95513721901517,0.09474694005856636,0.07340071402778504,0.2538985856552061,0.7820610855039182,0.0027449624776676776,3.0467501648593047,0.09159993053552896,0.08062008062485825,-411084800.0,35958720.0,0.8733570049211985,0.09626918084599306,56.83705134671639,0.0876325495153587,0.08400336116520041,0.0047389832228743,0.0,-0.0102036664791475,0.08283566683530807,-0.010099992632567112,0.0836896076798439,0.0,0.08454349637031555,-0.019137551979306666,0.08753225952386856,-0.009707695910910696,0.08710532635450363,3,4,2,1,0.09052171558141708
